id,text,l1,l2
9.03743E+17,@GEICO_Service charged 20 dollars EVEN THOUGH you got your money. Really?,1,services
9.03775E+17,"@GEICO please help me understand why you nearly double my rate then 3 weeks later when we have an accident tell me I ""might not be covered""",1,services
9.04376E+17,@Geico to the rescue! Thanks for the quick response! https://t.co/YfzARuPrHq,0,services
9.04387E+17,@GEICO_Service Not that I know of. My plan is going to be cancelled on the 9th so I have more than enough time to find another company,0,services
9.04442E+17,Hey @GEICO   I switched to @joinroot and saved 50%  How about them apples?,0,services
9.04741E+17,Hey @GEICO is it good customer service to inconvenience Houston flood victims? Like does car really look usable? https://t.co/Bw4IcPpifg,1,services
9.07412E+17,"@NortonSupport No, I can't. As I shut down my computer because it broke everything. Again.",1,software
9.07435E+17,FUCK YOU @NortonOnline  I can't download Super Mario 64 cause your shit program keeps deleting the files,1,software
9.07654E+17,"@NortonSupport still not working here.  just got the big red alert message ""not protected"", etc.",1,software
9.07723E+17,"@NortonSupport Yeah.  I mean, I see it that way off and on all the time on multiple devices and have always wondered why it does that.",1,software
9.07748E+17,"@NortonSupport When I get back to a Windows device, sure.  But, what does it mean for it to grey out like that?",0,software
9.07755E+17,@NortonSupport Just sent a DM.,0,software
9.07765E+17,@NortonSupport Thanks much.,0,software
9.07839E+17,"@NortonOnline Don't use this router for gaming, lag like no other. Even when it is hard wired. #verydisappointed",1,software
9.0786E+17,@NortonSupport Thanks for inquiring. I have not as of yet. I plan to do it Sunday.,0,software
9.07919E+17,@NortonSupport I spoke to your held desk just now &amp; got the updates. My Case Id: 32540657,0,software
9.07989E+17,@KFC_UKI after visiting your coalville branch this today it's safe to say it needs closing and a deep clean and that was just front of house,1,food
9.07995E+17,@KFC_UKI_Help Just got home with my KFC and it's all pink :( who/where can I send a complaint to? This is not the first time it's happened,1,food
9.08044E+17,Every time you go to @KFC_UKI and they forget items #compensation !,1,food
9.08073E+17,"Yo @KFC_UKI you fleeced me, where is my popcorn in this banquet box? https://t.co/UgfFMpg6wo",1,food
9.08301E+17,Fancied a @KFC_UKI &amp; boy do i regret it. Absolutely piss poor. The only redeeming factor is the gravy.  #NotWorthIt #disappointed,1,food
9.08384E+17,@KFC_UKI just had THE worst KFC I've ever experienced. The staff were rude and the food was cold and dry! Talk about disappointed!!,1,food
9.08415E+17,"@KFC_UKI twice in a row now with my box meaI haven't had a spoon,do you expect me to pick them up? #ouch #tomatofingers",1,food
9.08682E+17,@KFC_UKI tower burger with no tower #notangryjustdisapointed https://t.co/CaXI1XQGwO,1,food
9.08716E+17,@KFC_UKI hi. Can you tell me if Penrith restaurant is open after refurb pls? 4 bridge lane ca11 8gt,0,food
9.08717E+17,"@KFC_UKI_Help   Went to my local KFC. In bloxwich, leamore lane , so angry they short changed me by ten pound and then denied it",1,food
9.12388E+17,@pizzahut Not yet I'm about to call back,0,food
9.12428E+17,@pizzahut I've not.,0,food
9.12473E+17,@pizzahut This is the order number - you will find all details from this#    3170924195712001184030217,0,food
9.12702E+17,@pizzahut The store had closed by the time I received it.,1,food
9.12825E+17,@pizzahut  should I eat u or papa johns?,0,food
9.12847E+17,#seriously @pizzahut this is how my #BBQ #pizza arrives. Was the #Driver #drifting ?? #bummer https://t.co/QNA4uEwEYL,1,food
9.12893E+17,@TwitterSupport Please help,0,software
9.1301E+17,@TwitterSupport can someone please help me??,0,software
9.13013E+17,I called in sick today. Thanks @pizzahut,1,food
9.13028E+17,@TwitterSupport please help,0,software
9.13039E+17,"@pizzahut No, because trying to speak to people at that store is an exercise in futility.  And it only happens on the Visa Checkout option.",1,food
9.13176E+17,That feeling when you order @pizzahut &amp; get the confirmation that your pizza has left the store... 40 min after the estimated delivery time.,1,food
9.13183E+17,@TwitterSupport I've reported this account multiple times and so have friends. ( @ryanwinfield9 ) It's a fraud account copying mine. Help!!,1,software
9.13279E+17,@TwitterSupport Can u help me to delete my new account. I should login but I make mistake to create new account with the same data,0,software
9.13497E+17,@TwitterSupport @TwitterSupport help me out folks.,0,software
9.13538E+17,"--Buying a new @AlfaRomeoUSA #Giulia: $50,000 --Not having a car for over a week because it is in the shop AGAIN: not priceless just shitty",1,cars
9.13842E+17,.@TwitterSupport There is an account that is seeking to impersonate my account. Can you follow so that I can report? Thanks!,1,software
9.1385E+17,"@adamjames949494 @MattGeeson @ItssRaych @TwitterSupport clear bullying there in the first tweet, please have this looked into",1,software
9.13957E+17,@TwitterSupport ban @fuckoffotamendi please he is racially abusing me https://t.co/LdCmr7WeXA,1,software
9.14198E+17,"@TwitterSupport i am locked out of my actual account and the help center is no help, what can i do?",1,software
9.14241E+17,"@AlfaRomeoCares Website shows 10 Ti's in stock at Steven's Creek Alfa in San Jose, but this drops to 0 in-person. Poor customer experience.",1,cars
9.14283E+17,@DIRECTVService Why is Atlanta United (MLS) not among my choices when I do a Search &amp; Browse for sports teams? Can't set them as a favorite.,1,services
9.14672E+17,@DIRECTV can I get a monthly charge double refund when it sprinkles outside and we lose reception? #IamEmbarrasedForYou,1,services
9.14907E+17,@DIRECTVService You overcharged me $150 for a service I did not authorize and then make me wait on hold 20 min to rectify. Salt in wound.,1,services
9.14918E+17,@DIRECTVService I have a 4k tv can I get a 4k receiver and if so how much extra will it cost?,0,services
9.1492E+17,"@DIRECTVService Started a dm convo. Gave you my info, now no response. Yet more awful DIRECTV/AT&amp;T customer service. C'mon get it together",1,services
9.14937E+17,Looks like I'm leaving @DIRECTV for a different provider.,0,services
9.14978E+17,@DIRECTVService No questions... it's just pricey,1,services
9.15022E+17,"@DIRECTVService What is going on with your OnDemand programming. No shows are listed on HBO,CIINEMAX etc. Also Sunday night football bad pic",1,services
9.15268E+17,@DIRECTVService hi how come channel 3 is missing?,1,services
9.15316E+17,@ArbysCares Free chicken or slider or something. I don't recall.,0,food
9.15325E+17,"@ArbysCares The location is on general booth boulevard right off gallery avenue. In Virginia Beach, Va",0,food
9.15586E+17,"@ArbysCares Germantown, Tennessee",0,food
9.15603E+17,@DIRECTV don't think I'm ungrateful at the offer of free HBO+Cinemax for a month but I shouldn't have to cancel else be charged #shady,1,services
9.15611E+17,"@ArbysCares It was Decatur, Indiana.",0,food
9.15626E+17,@Arbys Hey!!! I NEED HELP!!!,0,food
9.15662E+17,@ArbysCares What's that commercial you had a while back where you said... https://t.co/xtyKGGiMTC,0,food
9.15732E+17,Dear @Arbys please bring back loaded potato cakes. I have been craving them since 2009.,1,food
9.15965E+17,@ArbysCares Eden Prairie. It wasn't busy so there really wasn't an excuse to be dirty &amp; not being able to find a clean table.,1,food
9.15985E+17,@arbys are you ever bringing back my delicious pumpkin cheesecake shake. https://t.co/n7HmjR6T4g,1,food
9.16011E+17,"@Arbys @ArbysCares awful service in Corydon, Indiana today. Rude employees. Disappointed.",1,food
9.16096E+17,@IHGService I'm at Crowne Plaza Battersea for 8 nights. Can I swap one in the middle of stay for a night at Holiday Inn in Bath U.K.??,0,other
9.16113E+17,@HIExpress at Fisherman's Wharf on N Point Street.  Boo to you for charging me extra for my 17 yr old son - he is not an adult!,1,other
9.16116E+17,"@holidayinnmumba @HolidayInn  @IHGService  @IHG  with a criminal case, still you are not returning my money",1,other
9.16119E+17,Very disappointed in holiday inn express Orlando. bad experience. Poor cust serv@ihgrewardsclub @holidayinnexpre,1,other
9.1616E+17,@IHG and @HolidayInn gave you guys another chance - but my room now has a burning air unit. 6th Ave is super unsafe.,1,other
9.1623E+17,Whyyyy is your WiFi so slow @HolidayInn?,1,other
9.16367E+17,@GEICO_Service how do get copies of what I pad for auto insurance,0,services
9.16476E+17,A new friend. #succulents @ Whole Foods Market https://t.co/67vjByR8Sk,0,retail
9.16521E+17,@GEICO_Service in new york city?,0,services
9.16666E+17,@WholeFoods why not sell plain pearl couscous?! https://t.co/B1PMYh0v0F,1,retail
9.16713E+17,Wait. Does Whole Foods have coupons?,0,retail
9.16729E+17,"Pretty nasty lamp shade at the @HolidayInn in Roseville, MI. https://t.co/uoA3hPkhaK",1,other
9.16732E+17,"@IHGService  ""let us know if your stay isn't a 10""  Let's start with, what's wrong with this picture? https://t.co/fzewa7xbwb",1,other
9.1681E+17,.@hotelsdotcom Currently stranded in Baton Rouge @HolidayInn booked &amp; paid IN FULL but my required accessible room was given away! No rooms,1,other
9.1682E+17,"Hello @GEICO , why @Enterprise is charging me $113 dollars for a car that was to be paid by you? I returned on time and with gas.",1,services
9.16825E+17,@WholeFoods what's the best way to give feedback on a particular store to the regional/national office?,0,retail
9.1684E+17,"@WholeFoods Oh, don't worry. They'll be closing soon. I'll ask tomorrow when I head in. Thank you so much for your response.",0,retail
9.16872E+17,".@HolidayInn couldn't be more unprofessional. In dealing with a funeral, a hurricane, and your check-in staff, yours was by far the worst.",1,other
9.16893E+17,Because I really love Whole Foods....I could spend my day there honestly,0,retail
9.16996E+17,Why every time I go to @WholeFoods Easton they never have their juice bar up. I'm so irritated at y'all. Stop wasting my time.,1,retail
9.17035E+17,@GEICO are representatives in the office today to answer any questions?,0,services
9.17059E+17,@WholeFoods why did you all get rid of the crispy avacado taco!?! :'((((,1,retail
9.17074E+17,Geico is the worst insurance in the word,1,services
9.17084E+17,@GEICO_Service @GEICO done it*,0,services
9.17087E+17,@WholeFoods Okay! Thanks for your help!! :),0,retail
9.1715E+17,@WholeFoods @amazon what is your policy on dogs who are not service dogs in your store? Please advise!,0,retail
9.17373E+17,A whole month without my car and @GEICO can't even get a hold of the body shop that has my car. And my adjuster is in nyc. Total mess,1,services
9.17394E+17,@GEICO_Service You can confirm a check is being sent out,0,services
9.17535E+17,Just had fantastic customer service from @GEICO - Cameron in claims was so helpful and understanding #TheRealMVP #geico,0,services
9.17756E+17,@TMobile what's up with not everyone getting $10 off @Nordstrom for #TMobileTuesdays,1,apparel
9.17772E+17,"@Nordstrom customer care NOT on point today. Took them 15 minutes for them to confirm that I was correct, their phones do not work.",1,apparel
9.17786E+17,"@GEICO_Service Hi, I have been trying to settle a claim for the past 10 days. But all I get is voicemails. can someone help please.",1,services
9.18172E+17,@Nordstrom about to lose my business 5ever,1,apparel
9.18233E+17,These @Nordstrom employees are awesome! 120+ pounds yesterday! https://t.co/JzKj95IudZ,0,apparel
9.18246E+17,I'm am beyond pissed @Nordstrom I order a package from them. It was delivered to my home and I call requesting to pick it up and they say..,1,apparel
9.1825E+17,I'm like wait leave my package at the door but I can't pick it up! TF @Nordstrom,1,apparel
9.18328E+17,"@Nordstrom I dont want any monetary value, just a coupon code would be nice",0,apparel
9.18452E+17,"@Nordstrom in Norfolk,Va you seriously need diversity training for some of your employees what happened should have never happened",1,apparel
9.18455E+17,@Nordstrom Of course where should I do that,0,apparel
9.18513E+17,Nordstrom is forever letting me down.,1,apparel
9.19572E+17,"@NikeSupport In Nike + app, how do you turn off receiving notifications to ""send cheers"" to friends?",0,electronics
9.19583E+17,@NikeSupport Yes. I do.,0,electronics
9.19584E+17,@NikeSupport yes I am,0,electronics
9.19599E+17,@NikeSupport Website insists I have no internet connection when I try to log in using Firefox. This tweet to you says otherwise. What's up?,1,electronics
9.19626E+17,@NikeSupport The latest release,0,electronics
9.1964E+17,@NikeSupport Yes that is correct!,0,electronics
9.1966E+17,@NikeSupport And have latest software updates,0,electronics
9.19796E+17,@NikeSupport Correct,0,electronics
9.19858E+17,@NikeSupport hi guys. How can I see local running routes via the iPhone app?,0,electronics
9.19974E+17,@NikeSupport hi guys. My battery switched off just before I could end a session on the NTC app. How do I restore or add it in by myself?,1,electronics
9.21074E+17,"@OnePlus_IN Extremely disappointed after purchasing the Oneplus5.. 50% at 8:00 pm, phone off for 1.5 hours in between.. 11:30 pm it's 15%",1,electronics
9.23242E+17,@SamsungMobileUS Galaxy S8 btw,0,electronics
9.23532E+17,@SamsungMobileUS just got the note 8..but can't send live messages through samsung messaging app....ideas?,1,electronics
9.23532E+17,@SamsungMobileUS Text message alert sound no existent on note 5. Common problem.,1,electronics
9.23671E+17,@Samsung why is it taking forever to get a refund on a recalled washer?  WHYYYYYYYY?,1,electronics
9.23707E+17,#disappointed in how @SamsungMobileUS/ @SamsungMobileUS #Galaxy #Note8 is #fragile =T #New &amp; #broken! =( #hankrizy @hankrizy @hankrisy #nyc,1,electronics
9.23777E+17,@SamsungSupport what's going on with my ks8000?? https://t.co/GSGEDJKZGK,1,electronics
9.23944E+17,@SamsungSupport Can someone please help me? I've already sent a DM.,1,electronics
9.23955E+17,@SamsungSupport I figured it out myself. But my new S8 is the worst phone I have had.,1,electronics
9.23988E+17,@SamsungSupport I wasn't sure which account to @ Rod :( Afraid it's just feedback about a function that doesn't exist in S Health.,0,electronics
9.24268E+17,"S7 Edge, we got a problem. This pink pixel line! I think it's a pressure issue from the edge screen. https://t.co/SFd3wh5DB2 @samsungsupport",1,electronics
9.24847E+17,@NortonSupport Bruh we all know companys like you fuck with our computers so we renew the alleged security you provide. Dont bullshit me man,1,software
9.25332E+17,#google chrome .been sending lots of destructive stuff to my laptop..spying on me .advised not to use it .. not picked up by #Norton either,1,software
9.25356E+17,@NortonSupport @NortonOnline What the hell is a dm 5-10 days to get money back bank account now overdrawn thanks guys,1,software
9.25441E+17,"@KFC_UKI_Help Uttoxeter branch is useless. Drove through 15 minutes ago and still waiting for food, along with 6 other cars.",1,food
9.25486E+17,"@KFC_UKI fried several times, the middle is chewy and the outside is soggy. Think I'll just stop eating there",1,food
9.25717E+17,@KFC_UKI How do I translate this receipt from the Tower of London branch for input to the kfc app? https://t.co/5ikKspRusm,0,food
9.25831E+17,"@NortonSupport My kid loves you, though.",0,software
9.25843E+17,@KFC_UKI_Help My 2nd visit to KFC Chadwell Heath after the last fiasco.This time they had no gravy or corn &amp; forgot my chips #fail,1,food
9.25851E+17,@KFC_UKI Zero interest in customer care then @KFC_UKI given the lack of engagement #takethemoneyandrun,1,food
9.25889E+17,"@NortonSupport I don't know exactly what it is, had my IT guy purge your spam. Are you a Jehovah's Witness?",0,software
9.26066E+17,That had a poor life!!!!#SmallHotWings @KFC_UKI_Help https://t.co/1q2zlS4Ch2,0,food
9.26115E+17,@KFC_UKI how do I get a reply from someone at your useless company??!!,1,food
9.26155E+17,happy 18th bday to my booooo�� @madrowe_ https://t.co/0cYdXoT7CT,0,random_tweet
9.26163E+17,@JennyMcCarthy Happy belated! Glad it was a good one!,0,random_reply
9.26202E+17,@SCI_Official I thank him for what he was able to capture for us! Thanks Kyle love ya! @KyleOnKeys,0,random_reply
9.26202E+17,@NortonSupport here's the page I get when I click on the link! https://t.co/3jp2VDQ4TA,0,software
9.26204E+17,@NortonSupport my software is up to date! nothing's changed :) https://t.co/3RMoKlHnaj,0,software
9.26206E+17,@NortonSupport Still the same after update/reboot! WIsh I knew why it's not working... It used to work a few years ago :),1,software
9.26207E+17,"@DropboxSupport Your new layout is having issues.. Left justified off the screen on both PC and Mac, all browers.",1,software
9.26207E+17,@amberclines How is the reunion coming out in 9 days and they’re only on week 6?,0,random_reply
9.26235E+17,Trying something new for this weeks cover. I’m going to try and have it ready by Saturday this time,0,random_tweet
9.26236E+17,"@pattonoswalt Have to ask, what was the pitch here? I’m guessing you stopped them at “ok, you’re naked except for a diaper...”",0,random_reply
9.26248E+17,@DropboxSupport I have two folders that I have shared.Recipients receive locked images.Unable to unlock. How do I stop this from happening?,1,software
9.26249E+17,".@DropboxSupport I want to switch to Smart Sync, but does it support symlinks on Mac? This is necessary for my large media usage of Drpbx.",0,software
9.26256E+17,@SirLarr what antivirus do you use? I'm sick of Norton eating all my memory....,1,software
9.26263E+17,"Not that I am looking to do anything about it because I'm not, but @Dropbox Professional confuses me. That is all.",1,software
9.26297E+17,"If you can’t prove yourself as a friend, I sure as hell don’t want you as more ����",0,random_tweet
9.26304E+17,@ForrestWestfall hahaha booo ����,0,random_reply
9.26313E+17,I just Shake my head and laugh because I know . He really has a mental problem.,0,random_tweet
9.26327E+17,Meet new friends w/Trendy guitars. https://t.co/yYzBiwNu51 https://t.co/flceK7cT2A #giveaway,0,random_tweet
9.26409E+17,@DropboxSupport are there any plans to reintroduce the free up space options as there was on carousel?,0,software
9.2642E+17,"@DropboxSupport Done, thanks!",0,software
9.26429E+17,@KFC_UKI one of these is a hot wing and one is SUPPOSED to be a piece of original recipe. Shocking. One bites worth. https://t.co/RPTGVDCtFT,1,food
9.26445E+17,I just earned 1 Point from searching the web. #instagc https://t.co/e1XjaqgBvA,0,random_tweet
9.26457E+17,"new @Dropbox ui and windows store app, both are WTF.",1,software
9.26461E+17,@DropboxSupport i need help! please reply to my messages!,1,software
9.26467E+17,@gruber Maybe you should do this more often or once a year at least,0,random_reply
9.26483E+17,@rhettandlink I want to cuddle #EarBiscuits,0,random_tweet
9.26488E+17,"@DropboxSupport Is there any way I can make a one-time purchase to increase my storage, rather than having to do a monthly subscription?",0,software
9.26502E+17,@KFC_UKI How come your Leeds Train Station outlet won't accept free fries friday offer?,1,food
9.26502E+17,I received $5.25 PayPal. #instagc #free #cash https://t.co/GdEc2NN4tD,0,random_tweet
9.2651E+17,So I bought the new Norton Core router and have been using it for the past two weeks. It has a few things that... https://t.co/IIV0OZGMK9,0,software
9.26517E+17,"@Dropbox I have. But still, a native function could come in handy :) Thanks.",0,software
9.26522E+17,@KFC_UKI who do I complain too pls? Just been to one of your midland outlets and a member of staff chucked me threw the window... #assault,1,food
9.26552E+17,@Kaepernick7 Happy Birthday ��������and thank you for your courage and for being a positive role model for our children.,0,random_tweet
9.26559E+17,Pet peeve: when ur phone corrects omw to On my way! EVERY FUCKING TIME The frustration is really real,0,random_tweet
9.26589E+17,Events to Salute Veterans and Troops in Irving https://t.co/eGGQ108A7d,0,random_tweet
9.26595E+17,"@BenLesh Turns out patience is a virtue after all, received the links to the videos �� Looking forward to it!",0,random_reply
9.26615E+17,@DailyDresses I actually really like this color :o,0,random_reply
9.26623E+17,"@realDonaldTrump stop being an asshat and do what you know is right, stop name calling, bullying, and help the peop… https://t.co/JQVUCJGLNS",0,random_reply
9.26624E+17,@RJ_See @DatelineNBC Hanging by a thread....ughhhhh,0,random_reply
9.26628E+17,"Just remember that without #stupidity there wouldn't be #intelligence, without #ugliness there wouldn't be #beauty… https://t.co/TAMlMacH4l",0,random_tweet
9.26653E+17,At my niece football �� game https://t.co/gIOVpNl97f,0,random_tweet
9.26699E+17,@RepAdamSchiff Would love to see you run for president next time!,0,random_reply
9.2677E+17,Ready for 26.1! https://t.co/Gc3ObA33JG,0,random_tweet
9.2683E+17,@ProFootballTalk I can’t believe they didn’t sign Kaepernic,0,random_reply
9.26832E+17,@NicCageMatch If u don’t think there is a stigma about a man admitting he was abused by a male and how that defines… https://t.co/dsxM9swJfT,0,random_reply
9.26838E+17,@GBPlitz thanks-only been to 1919 before it was 1919. Been to titletown for drinks but not food.,0,random_reply
9.26841E+17,@KayyyJarvi You don’t need that kind of negativity in your life CUT THEM LOOSE,0,random_reply
9.26884E+17,@zdarsky I murdered chip with the barn door and he was just trying to help me with my groceries,0,random_reply
9.26911E+17,@pistolsguys He freaking stops running to make sure he has the ball!!!!,0,random_reply
9.2693E+17,#PS4share https://t.co/UBfE50mSW0,0,random_tweet
9.26953E+17,@C_Dawson116 Brutal.,0,random_reply
9.26977E+17,"I'm giving away something for you on @Listia: Brand new keychain, ""When I saw you I fel. Get it here - https://t.co/rcU1grn3dU",0,random_tweet
9.27021E+17,@asiamajor_ Is there room for one more???,0,random_tweet
9.27047E+17,"I kno I say this a lot, but I think I’m going to have to come off fb. All this politics giving me anxiety before Boards. No bueno ��",0,random_tweet
9.27066E+17,"Caught in a chase, 25 to life.",0,random_tweet
9.27101E+17,@sacadverts I really didn't want to say that myself...but since you mentioned it. DAMN that kid can't read a Mirand… https://t.co/mE7zduFKMI,0,random_reply
9.27115E+17,"Today's Daily Word - Sunday, November 05, 2017: https://t.co/xB0JafCvjd Divine Order is Happening Now!",0,random_tweet
9.2719E+17,@DailyVotingPoll If you are clicking no then you must be a yogayho fan,0,random_reply
9.27221E+17,I'm a Level 4! What's your hair health diagnosis? https://t.co/Mr7csBJceV @influenster,0,random_tweet
9.27234E+17,"Filming with @shes_a_muppet and @afonso.dan, featuring the @wevibe Gala and Jive. https://t.co/a28B2euh88 https://t.co/EFdG6f2vCD",0,random_tweet
9.27237E+17,@ksnyder23s Awww did she at least match? She’s getting way too big!,0,random_reply
9.27242E+17,KIND - Precipitation Depiction 1:27 PM EST #inwx. Looking like plenty of fuel to get these super ells going. https://t.co/j4Csl94Dc5,0,random_tweet
9.27267E+17,@DLicorice At least you're not a Broncos fan....,0,random_reply
9.27276E+17,"10/25/17 - I used my cat as a model for this! I love it, even though I might have colored it a… https://t.co/osCXv3qqwm",0,random_tweet
9.27299E+17,@DjRed_ScrewedUp bruh you gon do the whole new Big K.R.I.T. album? It would be dope if you did,0,random_tweet
9.27317E+17,@PinkColorLover_ @jadapsmith Shitttttt frfr,0,random_reply
9.27329E+17,You won’t forget any ingredients for this @PerdueChicken recipe because there are only 3! #Promotion #PerdueCrew -… https://t.co/S4FOfuygXF,0,random_tweet
9.27339E+17,"@realDonaldTrump Another white terrorist committing ACTS OF TERROR. Still waiting for you to call it like it is, si… https://t.co/jdXDug1vbg",0,random_reply
9.27359E+17,"If you don’t use the Oxford comma, I can’t trust you. #punctuationmatters #commassavelives",0,random_tweet
9.27367E+17,@ChuckRoss33 Yes! Statistics show racial tendancies. #StructuredSentencing should minimize but doesn’t change environment,0,random_reply
9.27388E+17,I'm earning points with #CricketRewards https://t.co/hLcI0jAmkE,0,random_tweet
9.2748E+17,#NeologismOfTheDay Smorgasmbord (n). Early morning sex involving a variety of different positions or experiences.,0,random_tweet
9.27529E+17,Update: it’s now a collective 37 hours,0,random_reply
9.27554E+17,"@MarySiverio "" I'm already used to this , I can do this "" - every fool ever",0,random_reply
9.27564E+17,"@InboxDollars I think there's an error, says it's 'expired'.",0,random_reply
9.27604E+17,#13 on the top 100 iTunes Christmas songs! So proud of u all @chanceperez @DrewRamosNYC @michaelconor @bradytutton… https://t.co/qWy6GF43SE,0,random_tweet
9.27614E+17,"The hate in this world makes me ashamed to be human. Seriously, we're all stuck here together. End the shit already!",0,random_tweet
9.27617E+17,@justin_dz @LibraryofVA @US_IMLS @VAStateParks @ScienceMusofVA https://t.co/TDh854xI1O Check our the Virginia Libra… https://t.co/7S9D0c3Ems,0,random_reply
9.27626E+17,@GHardstark @GiffordCats ���� i'd love to adopt one!,0,random_reply
9.27639E+17,Equal parts excited and terrified that I'm halfway through my pregnancy. Excited for Olivia Jane to get here. Bu… https://t.co/krDhjH1Ffk,0,random_tweet
9.27641E+17,And Im in @HolidayInn most elite level. But they are REALLY SORRY. And they WILL REPORT THIS. Im still messed up. Their mistake. I suffer.,1,other
9.2767E+17,@nalinashapiro4 @news4buffalo Gotcha.. still broke story,0,random_reply
9.27675E+17,@ILoveBlueBell What about the other question? What can I do to get Hot Fudge Brownie back - by far the best ice cre… https://t.co/ZHHqj1LoQN,0,random_reply
9.27692E+17,@ReIatableThings @_TheSilvaLining,0,random_reply
9.27701E+17,@ChrisYoungMusic feel better soon,0,random_reply
9.27748E+17,@angelsprada @riiiiiiiine look at this thread,0,random_reply
9.2777E+17,Hey @DmontyGaming how bout dat... @TheRealCyphic https://t.co/yyZbDb2X0W,0,random_tweet
9.27804E+17,@NaNoWordSprints 647 words! Quite windy here.,0,random_reply
9.27923E+17,@Roadman_Level Real talk: its not that hard. Can you Rollerblade?,0,random_reply
9.27927E+17,@ihgrewardsclub How do I chase you up - sent a missing points form but have not heard from you and no option to follow up from the email!!,1,other
9.27933E+17,@5FDPChrisKael ☝️they're all right! Middle finger���� also because you're the tallest with the longest beard. Bazinga. ☻,0,random_reply
9.27949E+17,@HolidayInn can you please tell me why you are not accepting Scottish currency in England?,1,other
9.27951E+17,"Win a FREE pair of ""Win Like '82"" Air Jordan 11's in your size from @J23app #J23WinLike82. Enter here -&gt; https://t.co/fXb89bsRH3",0,random_tweet
9.27951E+17,"DO NOT STAY @HIExpress Troy Michigan. Bad service. Customers treated like prisoners and I was called Racist by ""Nicole"" . Nothing was done!",1,other
9.27968E+17,@bravotvobsessed Nene,0,random_reply
9.28002E+17,FPSmathscience: RT @NFHSPrincipal: Awesome professional growth conversations re NGSS with FPS secondary science st… https://t.co/3QLJFRQTYq,0,random_tweet
9.28014E+17,@ChrisLeeHill @tmacfilm @shutupfish Thank you both so much! Very excited to see more of you guys in the future!,0,random_reply
9.28019E+17,@holidayinn NW hwy in Farmington Hills Mi is it a coincidence that my Credit card was charged for an additional $103 dollars I think not!,1,other
9.28022E+17,buying brown mascara on accident pisses me off so much,0,random_tweet
9.28044E+17,@AegeanSea13 god i hope it gets resolved for everyone soon. honestly thought my shitty wifi was the problem until i went on twitter lol,0,random_reply
9.28088E+17,I wish Threat Level Midnight was an actual movie,0,random_tweet
9.28124E+17,"Thanksgiving, Black Friday hours for Kohl's, Target, JC Penney, Macy's and more https://t.co/HXsM5Mi4bv",0,random_tweet
9.28146E+17,@bexmarie12 Jealous!,0,random_reply
9.28189E+17,@IHGService My accelerate credit card activity hasn't updated and passed 8 weeks,1,other
9.282E+17,How do I claim NHS discount on my room booking? @HolidayInn,0,other
9.2825E+17,Happy birthday to one of the best people I've ever known. So lucky to have you as a friend for life ��@EmAhern21 miss you love,0,random_tweet
9.28251E+17,Not good enough @IHG Trying to book a hotel and got cut off twice. Got back through and told price no longer available. Very disappointed,1,other
9.28304E+17,@GabeDMorrison https://t.co/kUyTL4wRNP,0,random_reply
9.28307E+17,Hopefully this goes somewhere https://t.co/iJqFqMLgnZ,0,random_tweet
9.28311E+17,@IHGService Wasn't there normal service in the first place? Your answer lacks answers.,1,other
9.28327E+17,@HolidayInn please DM me so I can tell you about it,0,other
9.28383E+17,"""Nothing in life is to be feared, it is only to be understood. Now is the time to understand more, so that we may f… https://t.co/FQYJoGJ5nG",0,random_tweet
9.28391E+17,You’re going to love what you’re eating with this crispy @PerdueChicken po’boy with slaw! #Promotion #PerdueCrew. -… https://t.co/o3AxA3KD0z,0,random_tweet
9.28408E+17,@TiaN_Futbol @RealSaltLake @RealMonarchs are so blessed to have such a huge talent and giving person. Fingers cross… https://t.co/HAftwRrOpf,0,random_reply
9.28428E+17,"haiku simple: in a pinch of time, life's spices flutter and fall, to waiting below. #haiku #haikuchallenge",0,random_tweet
9.28434E+17,When 280 characters means Thomas Rhett can spend more time talking about how much he loves his wife https://t.co/DLxbzNJfxM,0,random_tweet
9.28435E+17,@realDonaldTrump You won by less then 80k votes spread across 3 states. Hardly a landslide. Voter apathy because th… https://t.co/GG6z2T7RLd,0,random_reply
9.28447E+17,Sometimes I tell google maps that I’m walking even though I’m driving so that it thinks I’m faster and more athletic than I actually am.,0,random_tweet
9.28451E+17,@FOBManiaProject https://t.co/dxpjIYTEiS,0,random_tweet
9.28465E+17,@taylorswift13 Why do you look confused? You are an AMAZING songwriter!,0,random_reply
9.28469E+17,"Whether we’re just chilling or going out somewhere, my heart always lies with you. I love you Bree ❤️ https://t.co/1MLIyfOUKr",0,random_tweet
9.28474E+17,Clayton Holiday Cash Sweepstakes https://t.co/vWEqzDeDd5,0,random_tweet
9.28514E+17,I honestly can’t wait to fal in love and have my SO buy me signed copies of my favorite books. Like that’s the dream...,0,random_tweet
9.28548E+17,"Biskey's training methods boil down to ""go get the shit kicked out of you by someone else until you're stronger""",0,random_reply
9.28596E+17,@AnnaPaquin Nancy has RBF nailed. You’ve done a great job of making me despise her.,0,random_reply
9.28689E+17,I'm earning points with #CricketRewards https://t.co/GfpGhqqnhE,0,random_tweet
9.28712E+17,Vestimenta profesional: mahones capris #dead,0,random_tweet
9.28727E+17,"Enter @xmastreemarket's #TreemendousChristmas #Giveaway and win a $70 gift card, wreath or Christmas tree! https://t.co/xO9ROydzcG",0,random_tweet
